FACILITY_ID,STATUS,FACILITY_NAME,RECORD_ID,PROGRAM_NAME,PROGRAM_ELEMENT__PE_,PE_DESCRIPTION,FACILITY_ADDRESS,FACILITY_CITY,FACILITY__STATE,FACILITY_ZIP,FACILITY_LATITUDE,FACILITY_LONGITUDE,OWNER_ID,OWNER_NAME,OWNER_ADDRESS,OWNER_CITY,OWNER_STATE,OWNER_ZIP,Location,ObjectId
FA0250980,Open,CATA LIQUOR,PR0200076,CATA LIQUOR,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",15510 LA MIRADA BLVD,LA MIRADA,CA,90638,33.8911926689,-118.0022373822,OW0244977,"SHREE UMIYA, INC.",15510 LA MIRADA BLVD,LA MIRADA,CA,90638,"(33.8911926689, -118.0022373822)",14417
FA0009254,Open,CIRCLE K #2709464,PR0015124,CIRCLE K #2709464,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",520 W RANCHO VISTA BLVD,PALMDALE,CA,93551,34.6009509468,-118.1199712895,OW0008161,"CIRCLE K STORES, INC.",255 E RINCON #100,CORONA,CA,92879-1365,"(34.6009509468, -118.1199712895)",14422
FA0251002,Open,DD'S DISCOUNTS #5361,PR0200099,DD'S DISCOUNT #5361,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",11860 WILMINGTON AVE,LOS ANGELES,CA,90053,33.925243385,-118.2389631846,OW0030803,"ROSS DRESS FOR LESS, INC.",5130 HACIENDA DR # B3N6,DUBLIN,CA,94568-7579,"(33.925243385, -118.2389631846)",14428
FA0155760,Open,BIG 6 LIQUOR,PR0143203,BIG 6 LIQUOR,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",16519 LEFFINGWELL RD,WHITTIER,CA,90603,33.9320445886,-117.978416666,OW0121051,GOLDEN QUEEN INC,16519 LEFFINGWELL RD,WHITTIER,CA,90603,"(33.9320445886, -117.978416666)",14429
FA0010694,Open,BOYLE GAS STATION,PR0028668,BOYLE GAS STATION,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",2005 E 4TH ST,LOS ANGELES,CA,90033,34.04284451,-118.2163494132,OW0001010,"4TH & 5 MART, INC",2005  E 4TH ST,LOS ANGELES,CA,90033,"(34.04284451, -118.2163494132)",14430
FA0003265,Open,ALBERTSON'S #387,PR0028195,ALBERTSON'S #387 - MEAT DEPT,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",2035 HILLHURST AVE,LOS ANGELES,CA,90027,34.1086471691,-118.2875875444,OW0002029,"ALBERTSONS, LLC",251 LITTLE FALLS DR,WILMINGTON,DE,19808,"(34.1086471691, -118.2875875444)",14433
FA0058312,Open,BEVERLY HILLS UNION 76,PR0041470,BEVERLY HILLS UNION 76,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",9460 W OLYMPIC BLVD,BEVERLY HILLS,CA,90212,34.059411918,-118.3995068697,OW0028893,POULDAR MORRIS,9460   OLYMPIC BLVD,BEVERLY HILLS,CA,90212,"(34.059411918, -118.3995068697)",14434
FA0023437,Open,FOOD 4 LESS #770,PR0036067,FOOD 4 LESS #770,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",1700 W 6TH ST,LOS ANGELES,CA,90017,34.0572209859,-118.269962263,OW0012108,"FOOD 4 LESS, INC.",PO BOX 54143,LOS ANGELES,CA,90054,"(34.0572209859, -118.269962263)",14436
FA0005074,Open,BED BATH & BEYOND #,PR0039783,BED BATH & BEYOND #,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",39421 W 10TH ST W,PALMDALE,CA,93551,34.5994512835,-118.1491177059,OW0004215,BED BATH & BEYOND,650 LIBERTY AVE,UNION,NJ,07083,"(34.5994512835, -118.1491177059)",14438
FA0242265,Open,ANA' MARKET,PR0190428,ANA' MARKET,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",6601 S MAIN ST,LOS ANGELES,CA,90003,33.9795010283,-118.2739622211,OW0237943,HYANG JA YU,6601 S MAIN ST,LOS ANGELES,CA,90003-1529,"(33.9795010283, -118.2739622211)",14442
FA0175753,Open,FAMILY DOLLAR STORE #11299,PR0168957,FAMILY DOLLAR #11299,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1436 E FLORENCE AVE,LOS ANGELES,CA,90001,33.974557244,-118.2486350035,OW0011563,FAMILY DOLLAR INC,500 VOLVO PKWY,CHESAPEAKE,VA,23320-1604,"(33.974557244, -118.2486350035)",14445
FA0013281,Open,CARNICERIA GONZALEZ MEAT DPT,PR0032902,CARNICERIA GONZALEZ MEAT DPT,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",115 E AVENUE J,LANCASTER,CA,93535,34.6895936856,-118.1298226193,OW0013657,"GONZALEZ, JESUS",115  E AVENUE J,LANCASTER,CA,93535,"(34.6895936856, -118.1298226193)",14450
